2030	&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/4Hhxk9MKHe	0
21823	That bitch called on Thor for some strength. &#58386;&#58386; RT"@ChubbyGirlGod: Wait... http://t.co/UAf57JyiOi"	0
13714	No i dont own the pussy i just sample it!!	0
11938	If you got a nigga and you another nigga #wcw you a hoe &#128514;&#128514;	0
1396	&#8220;@LanaeCute_ass: My bitch bad she's a Puerto Rican &#128527;&#128540;&#8221;what song is that	0
9325	Feeeeeling tuna feelliiiing cunt	0
21992	The bitch who just rolled her eyes at me bc she didn't get tipped doesn't listen when u ask for sweet potato fries instead of regular	0
10285	I always look like such a bitch	0
21071	Say it again RT @Marcus_Supreme: Alotta you bitches standards are niggas that&#8217;s outta yall league	0
14981	RT @CayMarieee: He said " like u got the money to do that "&#128514;&#9995; don't forget I'm not yo ex bitch, I ain't broke. &#128175;	0
9455	Friday is gunna be my bitch	0
13504	Nah @PrimeTimeLewis really the man at BG breh nigga got random bitches at the bar coming up to me like I attend the university this is crazy	1
20160	RT @musedbymusic: Thanks to @TonyJRodriguez I have learned way more than I ever wanted to know about birds...	0
22657	Tilt my chin back, slit my throat, take a bath in my blood, get to know me	1
14449	RT @AdamSchein: Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @ChrisCarlinSNY	0
17545	RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.	0
22441	This bitch is so annoying&#128530;&#128530;	0
20618	RT @theyLOVEblaq_: joseline did not sneak athea , if a bitch you dont like coming at you like that &amp; you still sit yo ass onnat couch THATS&#8230;	0
7977	And vice versa RT @_Kimchanel_: 9/10 he has hoes	0
15873	RT @HoldMyCrown_23: &#8220;@daniellurrr: damn these bitches in middle school look grown af in these nudes&#128563;&#8221;	0
534	"Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids."	0
18473	RT @WhoreFandom: I'm going to let the pussy out like fight night #vote5sos	1
7938	And I'm steady tellin dis bitch gtfo my face	0
14087	Paige better text a bitch lol	0
6005	@denytheprophecy shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him &amp; got him -	1
22451	This bitch keep looking is she choosing me or nah	1
8969	Did the Italian bird just call Janet a calzone? #UNCLEtweet	0
6972	@npratc Explains why they're waving trash bags around over their heads.	0
18117	RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN	0
3116	@DizzyBala @JamesWinfield hey now, don't diss my basketball hoe.	0
3474	@HonchoPikasoe lmao hell yea.. I love thick bitches &amp; thick bitches love fat niggas.	1
25031	the sassy clerk at the post office was curious why I was getting packages from Japan, bitch I'm just buyin toys	0
17610	RT @SayrayArriaga: Pics or it didn't happen. Or you're the side bitch.	0
12530	Kenny lee gotta be da only light skin nicca dat eat Chitlins &#128514;&#128514;	0
4113	@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass	0
12660	Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.	1
6361	@italian_montana OUUUUUFFFFF you will see pussy	0
16787	RT @Mdizzle9000: this dumb bitch said....RT @MsVaVaVoom No matter what a man says the only way he'll truly respect you is if u hold out sex	0
601	"Why would you wanna be the Green Ranger? He's evil!" Duh bitch	0
10220	How's this bitch wearing high heals right now	0
16102	RT @JaidTaylorLive: No &#9981;&#65039; for you hoes!	1
1367	&#8220;@JennaHord12: @ambernicolee05 dreamgirl McKee &#128514;&#8221;Ooh! Bet you wooonnnttt stick dat hoe	0
8833	Dab r us nigguh	1
454	"Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku"	0
8220	Believe it or not hoes get boring after awhile	0
9217	Ever leave me around yo bitch and ima get her stoned	0
9374	First off , fuck your bitch &amp; the click you claim &#127911;	0
22423	This bitch forehead. Hairline. Who lied to her &amp; approved this shit &#128514;&#128514;&#128514; https://t.co/8MaDF35ZXe"	1
17251	RT @Papa_Woodall: I hate bitches who be laughing with they teeth. That shit is scary as fuck to witness. Like cover your mouth hoe.	1
1547	&#8220;@Sexualgif: when he makes u his WCW &amp; his hoes favorite it https://t.co/iND1vON4JH&#8221; &#128520;&#128520;&#128520;&#128514;&#128514;	0
14357	RT @2Live_Que: So y'all just gone look past the fact that this bitch sucking a dick cause her edges laid? I swear hate you bitches &#128530; http:/&#8230;	0
14566	RT @AshleighRollin: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221; Trash	0
8259	Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO   bitch pick one.  Fucking hate you.  I know you proud but shit.	1
21342	Slut opp thot hoe	0
24788	no pills jus weed kill dat pussy all night damn right sho u right	0
1020	&#128514;&#128514;&#128514;&#128514;&#128514; brittany bitch u my dog man &#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#128553;&#128553;&#128553;&#128553;&#128553;&#128553;&#128569;&#128569;&#128584;&#128584;&#128584;&#128584;	0
10008	He said get up bitch... That's not PG #FROhorsemen	0
12331	Jai may make an appearance at the party... love that fag	1
11072	I need sum hoes ah sum, cuz I wake up all I have is hella emails &#128557;&#128299; but not a Goodmoring or goodnight text. Shit not even a single text &#9995;&#128529;	0
2616	@Barbod6FCB. Wigga wigga wigga wigga wigga	1
13466	My side pieces have real jobs, nigga, I don't fuck with no birds	1
4611	@RabehChararah1 lmaoo what a fag	1
24416	hi, i am neither dumb, nor a bitch. im pretty smart and am one of the most genuinely nice people i've ever met.	0
7473	@vodkapapixo alot of these bitches themselves aint shit either....birds of a feather flock together	0
17032	RT @NiiqueBaby: "@FreeFaceRidess: She has cancer &amp; is still killing half you hoes http://t.co/IYuIUHqR0l" jus cuz you have cancer dont mea&#8230;	0
17309	RT @PolliePopThaDJ: Hahahaha he missed the shit out that hoe!!!!!!!!!!  #Houston Texans	0
4267	@MitchVorce sheeze a yellow bone	0
11851	If not then you are a coward and afraid showing you have no faith..Just another devils bitch...	0
17696	RT @ShitPussiesSay: What's with all these pussies turning themselves into Yu-Gi-Oh cards lately http://t.co/sfVcNdHWzV	0
16850	RT @MillerThaGod: When Kendrick Lamar said "I call a bitch a bitch, a hoe a hoe, a woman a woman." I knew he was onto something. He was pre&#8230;	0
11729	I've eaten six packs of hello kitty fruit snacks today because I can bitch I'm an adult.	0
7903	Also love angry old Irish bartenders "pussies have one beer and ask for a glass of water, fuck them I ignore that shit"	0
9465	From the archives: @ThatAndyRoss&#8217;s My Favorite #Bond_age_ essay on THUNDERBALL, The Story of a Shy Kid and 007 http://t.co/on5t60rMFb	0
964	&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho	1
19107	RT @brittanyaflores: you got niggas &amp; I got bitches &#128080;	1
7187	@sbsylvester yo bitch talk about lamp u not on my level do u even know fussy look like stop looking porn kid	0
23509	Y'all bitches want a good dude but can't be real at all then want to blame them for their reaction to your bullshit. Grow the fuck up.	0
4679	@RihannaHasAids I knew farquaad a faggot	1
9855	Guys that struggle to get pussy are the main niggas that bad talk women. He could get more pussy if he can learn how to stfu and chill	1
23986	Your bitch want to fuck the squad &#128527;&#128076;	1
11614	I'm never gonna be ok with my nigga around alot of bitches while with his boys. Cause I was once that female your boys put you on !!	1
23795	You girls got no job, no college set up to have a better future, then get mad when a nigga leave you cause all you got is pussy	1
15258	RT @DabGodBaby: But only BBC, the American version is trash	0
11809	If Temple beats Rutgers today, I will be a happy clam.	0
2176	'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S	0
3227	@EyeOnPolitics @chrisloesch As long as its not one of those "special brownies" right?	0
20714	RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;	1
15991	RT @ImNeverChillin: Niggas drop outta high school &amp; get a job at McDonalds talkin bout "on my grind" lmao okay, GRIND me up a Oreo Mcflurr&#8230;	1
560	"She said wigga man you rich...take the du-rag off" http://t.co/jb7J3zSbam	0
17017	RT @NewzHuddle: Y'all niggas ain't low tho. Y'all really be comin at these bitches on here then when they curve u, u act like u was playing&#8230;	0
24390	happy birthday to my main bitch, my ride or die, my girlfriend&#128149; love you so much @rosestokoe http://t.co/wuWByu2oYJ	0
15519	RT @FactsAboutPigs: Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.	0
20369	RT @roach_nigga: &#8220;@XiaoBiniiMessy: Can't believe I actually killed a cockroach.&#8221; smh you a bitch, that was probably ma nigga Eduardo	1
20883	RT @zachthorpe78: "the trash generation"	0
2490	@AnastasiaPacana Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am	1
8131	Bad bitches ain't cheap	0
9996	He hit me with " if I tell you who I'm fucking you can't say shit bitch, but her head game on point " #RNS	0
2340	@05proFESSOR ... That's what happens when your getting pussy. Pussy or Twitter? Seems like a clear cut choice to me. Hahahaha	0
7638	A ghetto girl's best bet is to find work at a call center and try to climb that corporate latter.	0
10587	I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs	0
1107	&#8220;@9acino_: Even though Trunks was one of the main characters, Dragon Ball GT was lowkey weak weak&#8221;  Nothing lowkey about it.. Shit was trash	0
12247	It's funny when u get a black female mad they start acting ghetto then a bitch	1
4716	@Royceda59 Green bananas are better then yellow ones too.	0
17584	RT @SammyLightning_: Any girl that talk about sex on social media is a hoe	0
309	"@airmaxlad1: Sniff http://t.co/FHHbBRMYBN" perved up scally lad. fuck yeah.	0
17035	RT @NikoWavy: FACTS RT&#8220;@iDntWearCondoms: Your pussy not that good if 10 niggas had it but none of them are still with u&#8221;	0
10105	Hittin licks, what you get outta that? You &amp; yo boys is some pussy cats!!!	0
25034	the train station Harry's at is trash I've been to the same Eurostar too they refunded my whole trip to Paris bc train accident	0
1551	&#8220;@SheTwirlsMyKan3: I say bitch bad, woman good, lady better&#8221; Lupe?	0
7897	Already had to unfollow that bitch. Annoying af.	0
17741	RT @SmokedOutQuille: bitches say "or nah" with everything I'm cute &#128129; or nah? chillin wit my bro ; suck his dick or nah? &#127814;&#128069;&#128166; tracks showin o&#8230;	0
22517	This hangover a bitch. &#57608;	0
12708	Life is a bitch but every dog has its day	0
7623	A bird just smacked right into my car window. My parked car window &#128528; scared the fuck outta me	0
21892	That son of a bitch moment when you open the fridge and have no food	0
15689	RT @GaryLopez_19: I'm gonna make this math test my bitch tomorrow.	0
17791	RT @SportsCenter: Derek Jeter gets it done! J.J. Hardy commits error on slow grounder, and 2 runs score. Yankees take 4-2 lead in 7th innin&#8230;	0
19450	RT @fvckteej: I feel like eating pussy right fucking now	0
14946	RT @CappDaPrez: Bust dat pussy wide OPEN	0
7136	@rochaaxx yellow	0
9854	Guys so quick to talk shit to a bitch they would kiss ass to .	0
8586	Can't stand ghetto ratchet ass mofos &#128078;&#128530;	0
7536	@xDSmooth follow me back hoe	0
11125	I really want a sports star to get a pet monkey and name him Achilles.	0
20212	RT @nyjets: We accept the #ALS #IceBucketChallenge from the @Patriots &amp; @JimmyFallon! We challenge the @Yankees @Mets @Seahawks- http://t.c&#8230;	0
10221	How's work bitch @mdsaab1	0
13365	My hair is trash. I need to put a masque on it.. But that takes so much energy that I don't have.	0
5364	@YardieBoyHeem pussy watch it nuh mi Neva lov mon. -badmon	0
6245	@haylebopp Diaval gets a pass by virtue of mostly being a bird.	0
21427	So now he wanna LIE !? &#128514;&#128557; he's a fuccing joke &#9995;&#128564; ajay gotta whole bitch but oml trynna argue wit me &amp; shit like FIR WHAT BOI !?	0
9836	Gresham Road Soldier BoulderCrest Soldier and I told my bitch to quit me cause I'm never gone propose&#8230; http://t.co/fvOjGH6bP8	0
19837	RT @karlos_budah: Give me head &amp; kiss yo nigga you a ill bitch	1
6920	@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag	1
6068	@ebgbz1 @RussellTpot This bitch sees that as not an attack because Muslims are only 1% (no idea where he maths)	1
16256	RT @Just2Savage: This height shit aint cute at all. Yall some dumb hoes going out in public looking like Jack and the bean stalk. &#128514; http://&#8230;	0
3994	@LadyVodkax yer dirty pussy	0
10945	I like chilling with your bitch and I like fucking her.	0
23594	Yayyyy I'm gonna be jacking off to these bitches all day today http://t.co/LEmILFu1	0
13981	One of the great treasures of living in San Diego is ready access to Mexican Twinkies made with real sugar and Mexican Coca Cola.	0
15770	RT @HBCUfessions: I know if my bf breaks up w/ me I'll become the biggest hoe of all time &amp;probably fuck anyone who looks my way bc id be s&#8230;	0
10479	I don't fuck wit these bitches cuz they think they slick&#128530;	0
25256	yet this nigga still checkin up on his old hoes.....	0
164	"@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;" HELL YEAH NIGGY	0
15431	RT @DumbTo: Polly want a cracker? #DumbTo http://t.co/zC8MlwnEUc	0
20809	RT @xDSmooth: This niggah said her lips dry ass hell lmao &#128514;&#128514;&#128514;&#128514;	0
8970	Did this bitch really just ask me do I have a badge to be in this building while going to my floor. White people just don't change at all.	1
8784	Crew neck ass nigguh	1
25278	you hoe spice	0
2749	@BriannaLovesA my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head.	0
23642	Yes lawd &#171;@JusDahl God took extra time on you... &#8220;@jaleesaraex: "you have lips like kylie jenner" ...bitch I'm black http://t.co/zj2Guu0pCM	0
4898	@StephyRae7 hii fag. :)	0
15699	RT @GeorgeCarlinSez: My uncle taught me abt sex. He said 'The birds fuck the bees.' Then he told me he banged a girl so hard her freckles c&#8230;	0
17675	RT @SheScreamsGera: Stop complaining about being single hoe! We have bigger problems here Rn Like McDonald&#8217;s doesn&#8217;t serve breakfast after &#8230;	0
8724	Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC	0
21633	Stop lettin them messy hoes mess with your business.	0
15821	RT @Heissarcastic: If my tweets offend you:  1. stop being a sensitive pussy 2. Fuck your feelings	1
13543	Never again will I put so much into a relationship unless the bitch ACTUALLY puts more effort into it than me.	0
7172	@saucygyro niggers fell off	0
8379	Bouta Rasengan all these stupid bitches	0
12953	Look at them hoes, man fuck them hoes niggah lets get smoked	1
10017	He went and got that bitch!!	0
21082	Scary bitches on Twitter never @ the nigga the have a crush on, always on some "oomf" shit	0
24507	i think im addicted to naked pictures an sittin talkin bout bitches we almost had	0
4939	@SugarShai2 room temp cus i have sensitive bitch teeth. ( ._.)	0
21118	Seeing so many basic bitches rn	0
13290	My bitch bad	0
20962	Remember when I would spank everyone in meme wars? Because I do #faggots	1
5347	@YGJOHNSTON it's always a white bitch doing something OP lol like they give zero fucks when it comes to dick &#128514;&#128514;	0
18052	RT @TheDouch3: Most overused hoe excuses 1. It's just lyrics 2. My friends party so I party  3. Men do it too 4. And vice versa 5. I was yo&#8230;	0
20286	RT @pocahontias__: Idc about yall bitches yo	0
7856	All these hoes fucking, but they don't want to seem like a hoe so you gotta hit em on the low.	0
4604	@RFam2550 shut up faggot	1
18057	RT @TheDrugTribe: mary isn't a backstabbing bitch that lies and deceives me	0
8595	Can't trust every face, bitch you gotta watch em'	0
11310	I want me a coon ass girl lol	1
4892	@StephenStone4 you bad little bitch	0
2522	@Aram2432 I have class nig	0
20240	RT @omfgarsal: kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;	0
14700	RT @Best_Porn_Title: Hulkamania is running wild on that pussy	0
7340	@terrorwatchusa .....I think its about #Whites trying to be the most #Blackish ......what we in Socal call "wiggers". #liberals #democrats	1
11897	If we get any trick of treaters I will be giving out Android advice. So... stop on in, faggots	0
8687	Cheers young lady RT @shik702 @BmoreHumble foreverrrr younnnnng *grabs flask and chugs*	0
20155	RT @mtchll: Rock out with your cock out Jam out with your clam out	0
24107	bitch I might b	0
723	#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks  She said what are fasting,	0
8547	Can someone beat Justin beibers ass? He's such little pussy.	0
505	"I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!" -Axl Rose yelling at his sex robot	0
3528	@IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD and you look like hmmm a nigger	1
2695	@BlizzyLC now that ur tour over come kick it with ya nig in the MIA....	0
3832	@JusDahl not nappy head hoe though &#128514;&#128514;	0
8633	Celebratin while you hatin bitch.	1
22308	These parents nd giving they kids ghetto ass names Ronkieshietta. Bro are you serious?? That tipped the scale fa me	1
176	"@Lightskingawdd: Wish I had a bae &#128533;"  You got all the hoes tho	0
22226	These hoes a fool too http://t.co/VSzbNDU4K0	0
17913	RT @TAXSTONE: Y'all bitches sending inviatations to the wolves than get mad when they at ya door	1
1526	&#8220;@RudeBoi_Drew: I'm finna eat some pussy&#8221; lmao	0
6755	@lifeof_brandon bitch you need to bring your ass to fucking practice.	0
10294	I am hungrier den a bitch	0
10125	Hoes gone be hoes but thats none my business !!	0
2238	.@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch.	0
8353	Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die	0
7474	@w1LLiam_ bruh we was my fam, nd yeah pussy niggas get no respect.	1
20787	RT @worIdstarcomedy: When you're stressing over someone then realize you got hoes .. &#128514;&#128557;&#128175; https://t.co/PFmRDuHoXb	0
12194	It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer.	0
1350	&#8220;@ImaPlainJane: @SimplySoulful because I thought Jay Z would hit her&#8221; yeah he is known for sockin a bitch or 2	0
2112	' Ima real young niggah witha muhhfuckin attitude &#1043359; Walk up I'm yo spot you would think a niggah mad at you .	0
7782	All I want is a 100 million dollars and a bad bitch	0
18625	RT @Zag_OX: Your girl hold my dick like a wii controller Where's your bitch, nigga? We control her	0
12399	Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @JonnyBones	0
4041	@LilReese300 what are you doing up right now Tavares. Kickin my bitch to curb for being too dramatic again?	0
6815	@marclamonthill all #nfl stadiums play music by jay-z a former drug dealer whose diaphragm wouldnt work w/o saying nigger in every song	1
1196	&#8220;@CayMarieee: &#8220;@WhereYoHussleAt: @CayMarieee bitch&#8221; what u gone say bitch for. We're on the phone bitch.&#8221; Cuz to the let these Mfs know &#128514;	0
1493	&#8220;@Papi_sez: Why is everyone who thinks you're an unfunny pandering jizzbag automatically a troll? @thatUPSdude&#8221;  And he hate colored folk	0
24826	on the low, wassup with you hoe?	0
22890	Venti iced water  Make it snappy hoe	0
7614	A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.	0
8283	Bitches ain't shit but hoes and tricks	0
17673	RT @SheDreamsTheD: You girls be 13 talking about "I hate sleeping alone" .. Well bitch you better buy a damn teddy bear.	0
24927	shout out to the bitches who like gum i be chewing that shit	0
22364	Thick bitch on here tried to front on me earlier...	0
1467	&#8220;@NiHao_Rocky Who is she? RT @DrTruth247: Y'all hype that bread loaf chick up but I'm a chill&#8221; a dyke rapper	1
7981	And where do you think unsold items from thrift stores go? The garbage. Think of all the great games that are in trash dumps as we speak :(	0
16968	RT @NFLonFOX: Palmer to Fitzgerald - TOUCHDOWN!   7-yard slant gives Arizona the 7-0 lead.  8 plays, 79 yds	0
21912	That's how you let the beat build bitch.	0
5986	@davidly62793584 hahahaha, aw nut... We should try and capture that cunt	1
7544	@xTee_kay_ohx @PennyTheGOAT it makes you a nigger fucking a goat.	1
12884	Lol @ "active" RT @SherinaVictoria: Idgaf about an active hoe as long as she's not fucking my man. need to learn how to mind your business.	0
16911	RT @MrStories: I can't wait to see the new planet of the apes.	0
19337	RT @drhoagie: .@1Dittlinger Jay; I think once someone has Alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't mak&#8230;	0
5511	@_TajMahal_ @_El_Padrino__ @AbellaXXX I'm lmao fa real cuz I really saw her throw dat bitch in a circle lol	0
20725	RT @versaceezy: if we date u don't even gotta worry bout me talking to other hoes cus I ain't got any	0
8249	Big night of &#127936; #hoosiers #iubb #big10 and #pacers #nba #indiana #hoosierstate #paulgeorge #codyzeller http://t.co/UFmje1gk	0
9133	Dumb ass hoe	1
13555	Never let a boy make you feel like you're anything less than a bad bitch	0
7257	@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes	0
17113	RT @O3_Millz: &#8220;@xDSmooth: @1BookieG bitch we RMP fuck who don't like&#8221; I don't like &#128530;&#128530;&#128530;	0
2524	@ArcticFox2016 everybody mocks Obama .Hes an embarrassment to the USA.	0
17148	RT @O_MyGotti: you have a girlfriend, stop asking these hoes to be your bestfriend.	0
13868	Oh Yahweh, your hand is upon me, your shadow hovers over me.For your sake, The House of Ysrah'al mock me all day long http://t.co/wXEs0DQRP9	0
18889	RT @_pascuzzo: "@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;	0
