2172	Asian American Celebrities Unite Against Bigotry In #WashTheHate Campaign ~ @WashTheHate   https://t.co/epryqx9Zsi https://t.co/hZzKuGjgcF	0
2165	My latest #FeministAsianDad post! https://t.co/9uYDXdeCw0 #RacismIsAVirus	0
2204	@realDonaldTrump THE CHINESE VIRUS!!??!! What is WRONG with you? #RacismIsAVirus #DumpTrump2020 #VoteBlue2020	0
1518	Just realised I have a #coronavirus patterned bath towel https://t.co/gA3RFo50dN	0
1905	Great discussion from re: #antiasianracism  #RacismIsAVirus  #COVID19 https://t.co/zdqYuPYtX8 https://t.co/y0HNRHz0Ic	0
1211	@Grace4NY Lmao !!! A Chinese corona virus hate crime ?   You got to be kidding me. Must of been a democrat...the biggest racists in America	1
15	@Fight4_Freedumb @Whyaduck @ClueHeywood @realDonaldTrump Nopity Nope. Calling it the Chinese Virus is racist. Closing flights from 1 country is ineffective. Can I ask you a serious question?	0
1842	@ScottMcCann1 Be careful what you wish for boomer in nyc. You could be next and match the demographic targeted by bioweapon coronavirus. Its not just innmates who would be poisoned.	0
2311	Joined @MaulikPancholy, @vivek_murthy &amp; @HudsonDYang for an important &amp; meaningful conversation on combating bullying and hate targeted at the Asian American community as a result of the #COVID19 pandemic. Thanks to @ActToChange for hosting. https://t.co/I46cHiO7cs #coronavirus	0
1375	#madeinchina thanks!! #coronavirus #WuhanCoronavirus #WuhanCoronavirusOutbreak #WuhanVirus #Covid_19 #CoronavirusPandemic #CoronaOutbreak #Corona #WuhanChina #ChinaVirus	1
1074	@Steamro60877506 @mkramarz1 @thebradfordfile @realDonaldTrump Only enemy is virus. We didn’t mean to spread virus. We are sorry. But most western media is fucking fake about China. Come and see China is only way to find out Chinese secrets.	0
1316	The Gray Plague: What The Fuck Is Going On In #Qom? #CoronaVirus #WuFlu https://t.co/QvRtzNhK98	0
2014	.@WIONews: is your journalist referring to #CoronaVirus as #ChineseVirus acceptable to you? A journalist with a verified twitter handle shouldn't be allowed to spew such bigoted views. #RacismIsAVirus #IndiaFightsCorona   "Wash your hands, look out for others, don't be a racist." https://t.co/sXfZtLYYFx	0
239	@trinafang @60Mins America’s fault for the Chinese virus that started in China? Lololololololol keep telling yourself that Chinese propaganda. I can’t wait until we start producing all of our own goods and kick your ass to the curb	1
641	Would you like to fuck such an ass? #Elk Grove  #asianbigtits #coronavirus https://t.co/gbCM0mPtkJ	0
81	@JoeWongComedy You mentioned in your live show today that you were so mad once at the backstage of a theater because the comedians called you “chink”. It reminded me that when I was pursuing my master degree one white girl told me to “open your eyes”.i was so upset because I had big eyes...	0
947	Indian media: China created the coronavirus China: pls chill Indian media: It's a biological weapon  Meanwhile, Indian government: *buys medical supplies from China*  Indian media, still: #MakeChinaPay  A FUCKING DISGRACE https://t.co/gwYpKtrkcc	1
1115	@hrtablaze @Rossmac212 They need wiping off face of the planet ��..they need fuckin for wot they have done to rest of the world #vlie bastards #fuckchina	1
989	Remember when graf Mays mocked the sexy cyborg chink and she blocked all of us	0
920	Imports from China  1- Fireworks 2- Paper umbrellas for cocktails 3-Nothing else Wake up and stop trade with China Exports only and when they fuck with us we cut them off. #ChinaLiedPeopleDied ����������������	1
1920	#IamNotAVirus - heard of it @thetimes ? Why use this image for an article about #COVID19 "patients outside China"? https://t.co/f1JFuVQpfn	0
1146	@WhiteHouse The errors of this tweet. 1.  It’s Covid-19, or CoronaVirus not the “Chinese Virus” that’s racist  2.  “...done a very good job” of what waiting waiting too fucking long?   3.  “...early decision to close the borders” this is not proven!   4.  “Against the wishes of all” ? TBD https://t.co/KNEyurYVkt	0
2146	#IAmNotAVirus: The internet is fighting rising anti-Chinese sentiment over the #coronavirus outbreak. https://t.co/QJzbyhJThw	0
208	Chinese virus then defective masks  fuck china	1
973	@EddieZipperer @AOC GEEZUS!  You get stupider everyday. I just got dumber by watching this. People, if they choose not to go to Chinese establishment,  is not because of “Hate” (def. of racism).  It’s cause they don’t want the Damn Coronavirus you fucking Tool!	1
961	China is just a fake ass country who is only capable of producing fakes. Fake products, fake plastic bitches, fake news, fake everything. Absolutely nothing real about them. #COVID19 #COVIDー19 #CCPVirus #WuhanVirus	1
332	#racist no one is more racist than the chinese, and we arent even trying to ship it anywhere. dogs	1
1986	Okay, I've noticed more anti-East Asian racism even in the UK since the coronavirus outbreak started getting more coverage. Hell, I've been getting for even a small cough while on public transport I just want to say this.  #IAmNotAVirus. I just happen to be half-Japanese.	0
1010	@DrTedros Fuck you. As your son’s father I wish your son die because of #ChinaVirus. As a so-called public health pro, I wish you die because of #ChineseVirus as well because you bring us the #CoronavirusPandemic.	1
950	@NickAtNight128 @brianstelter @realDonaldTrump What a fucking stupid, ignorant statement.  COVID19 is NOT coming from the border. It's coming on airplanes from China you stupid Fox OPINION fan ass.  Walls don't work. Panels built have blown over or blown up.  INVISIBLE electronic "fences" work and are billions cheaper. Read!! https://t.co/FPbrmvA0hS	1
1457	HAMAS IS BREAKING INTERNATIONAL LAW NOT Israel But the world does not care about that, because they are not Jews. (jih@d)  https://t.co/abcWWBvNBY	1
773	@JRubinBlogger #ChinaLiedPeopleDied.   Deal with it.   Pandemics are war. And America will fight.   You are no better than the #CCP Commies you WORK FOR.  Enjoy your little dark life full of hate for America.	1
173	@MadEarthStudio @BearPoker2 @sixbennetts @SpeakerPelosi I didn’t call him racist and it it did start in Wuhan, don’t disagree with that either, closing the border was good, just not enough, to stay another country harmed our citizens, it’s a virus, that simple, �happens. again the “left” excuse, which I’m not..	0
665	@nianweiyang @Reuters It's the chinese virus not the American virus. What else does the chinese eat in addition to bats, pangolins, snakes, cats, dogs, shit, etc?  The world will fuck your country hard in the butt once the covid crisis is over.	1
339	@fleetwood_gb What's the problem? You hate Chinese bcz you think that this virus only because of them? I'm sorry, but are you blind ?? All people know that this virus is a political war. And government tries to distract people to do their thing. THEY KILL PPL, NOT ONLY CHINESE!!!	0
2297	@becool2asians @Emolclause @realDonaldTrump I'm so sorry this happened to you. This is NEVER ok. � #becool2asians #COVID19	0
528	Chinese anything is probably fucking bullshit tho	1
475	@brad_polumbo Then America should go back to work! Fuck the Chinese Virus!	1
180	@EnzoMazak Fuck off huawei #makechinapay #ChinaLiedPeopleDied	1
628	CCP China doing all types of shady &amp; evil shit: �No one bats an eye Trump call a virus started in China the #ChineseVirus: �  #ChinaLiedPeopleDie  #CCPLiedPeopleDied https://t.co/ILAaSA2HRM	1
1883	There has been a rise in Anti-Chinese &amp; Anti-Asian Racism in light of the #Coronavirus &amp; xenophobic remarks from Donald Trump: https://t.co/dfEHD5Mub4   RSVP for a Townhall on Sat 3/28 from 3-5pm PST/6-8pm EST here: https://t.co/BD9qaUtQMc #COVID19 #RacismIsAVirus https://t.co/mBqtvqqU9F	0
2185	Elevate the #IamNotaVirus message and protect Asian Americans. Anti-racist work is needed now. @marchforourlives https://t.co/RPxbIW3lHA	0
874	@HvBLYabCWxDQEo1 @KingJames Chinese dogs love to suck my dick. If you're coronavirus free then maybe I'll let you swallow.	1
1301	This is the big chink in America's health care armor.	0
521	@sagarikaghose Fuck off with your contrarian view.. you all just want to make a living by politicising Chinese virus ! You are worse than a red light worker	0
2038	This is the way to do it, I guess. #RacismIsContagious #CoughingWhileAsian #IAmNotAVirus #coronavirus https://t.co/1bl92VSGU2	0
304	Why the fuck has it taken a Chinese virus for us to realise that the @NHSuk is the greatest set of people/organisation on the planet. https://t.co/qeP4WTqMbH	0
883	OK I am unfollowing. Save the fucking America-Sucks-China-Is-Innocent posts for the enemy FFS	1
2197	#RACISMISAVIRUS: Spit On, Yelled At, Attacked: Chinese-Americans Fear for Their Safety https://t.co/IOjnNmqW1g	0
1413	Coronavirus is a weaponized bioweapon!�������� https://t.co/bFU8lpKojv	0
1040	@massportjets @funder @fred_guttenberg How many times did Obama golf? Human infection avian influenza A(H5N6) virus China Lassa Fever–United States of America Measles–The Americas coronavirus (MERS-CoV)–Saudi Arabia 2015 https://t.co/SIAudZ1zb4  https://t.co/4A8wTlUBok  https://t.co/E2G2tqXM1x	0
316	@globaltimesnews To battle the #ChineseVirus created your fucking communist country!	0
246	@_TheGMan @brotherpug @Flo_Rob88 @RudiDobson @HFReproductions @Andrew70265613 @IRBFUK_org_uk @Nigel_Farage Now you’ve just lost the plot. You don’t understand my analogies - clearly.  Bullying and racism are perceptions. Just because you don’t think it’s “racist” is irrelevant if the subject believes it is.  Now do you understand why saying “Chinese virus” is racist?	0
1781	So fucking stupid. This virus is ALL on China and their communist regime. Linking it, the market sell off, and the upcoming recession BECAUSE of the virus to Trump is just pathetic.	1
264	@DailyCaller It not fucking race-baiting the virus came from wuhan woke stooges are intolerable	0
2170	Stay home and don't be racist against Asian folx when you go out. K thanks. #hateisavirus	0
420	6.64 million jobless claims...  Fuck the Chinese Fuck the Wuhan virus Fuck the Democrats Fuck the toilet paper hoarders Fuck the media Fuck this quarantine	1
441	Trump says the coronavirus is a hoax. Put your money where your mouth is, bitch - go to China. Now. #Coronavid19	1
1125	@pcy980307 @EvanderYang @JwUydZzLH34j0JH @OFtLuFO1n7aonsS @PDChina We fuck ur mother and sister both at a time when u r present and watching fucked both by us....fuck chinese and ur chinese virus covid19	1
2145	We must stand together and fight the racism against Asians.   #IamNotAVirus https://t.co/OecIhTCG1k	0
1278	Butthurt Chinks lmfaooo	1
958	@HillaryClinton If this corrupt cunt Hillary had been elected we would be deep in a middle east war and millions would have died of the wuhan virus, just to protect her legacy.	1
789	@COP4PZ4dwCUCLkn @williamebouley @ABC I am serious. That is what the Chinese are saying about it. That is why tump called ut the chinese virus, he was digging them out. Chinese are fucked on the world stage. We don't want them now.	1
758	some girl said this to me after calling me a chink	0
713	Peking to Beijing is now  fucking to banging  #ChineseVirus #WuhanVirus #WorldFightsCorona	1
1893	Watching 'Race and Coronavirus: A Bay Area Conversation.' ABC7 is confronting hate crimes against Asian Americans during the COVID-19 pandemic with an interactive town hall. I see @JMGarcel of @LatinoCommFdn #ally #WashTheHate https://t.co/nzsXbB4Pl2	0
576	And this is why we say FUCK YOU to #China	1
401	This is really fucked up. REAL FUCKED UP. #WuhanVirus #COVID19 #ChinaLiedPeopleDied	1
1409	Dow Tumbles More Than 1000 Points On Fears Of Coronavirus Pandemic #wuhanvirus #coronavirus https://t.co/Mi2rT4X5Dg	0
1846	@WHO @DrTedros The #UnitedNations has legitimacy crisis, now @DrTedros dealing with #China's #COVIDー19 make more worsen.  https://t.co/j81VGXrh9y #FreeTibet #FreeHK #CCP #COVID19 #XiVirus #ChinaVirus #CoronaRevolution #FreePress #KarmaVirus https://t.co/VZaXCaMj3s	0
1848	As Jerry Seinfeld’s father said:Pinko Commie Rag  Opinion | Let’s Call It Trumpvirus - The New York Times https://t.co/kRz69DIkST	0
1633	Well no shit. #coronavirus https://t.co/1OLHdCVt8p	0
2288	This type of ugliness runs so deep. Our Asian brothers and sisters don’t deserve this. #IamNotAVirus https://t.co/5gp2cGOEpz	0
1453	3M Powerflow Face-Mounted Powered Air Purifying Respirator 6900PF, Large, https://t.co/bexEpNK3js ad #coronavirus #coronaoutbreak #corona #virus #CoronavirusOutbreak #coronaviruswuhan #2019nCoV #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #COVIDー19 #nCoV2019 #COVID19US	0
1680	#Coronavirus outbreak: Critics sound alarm over cruise ship quarantine https://t.co/miodjlBBiu via @YahooCanada	0
787	@MeqdadLocation Fuck @HassanRouhani and @AmbChangHua #ChineseVirus	0
1835	What if we just called it #chinavirus instead of #coronavirus	0
669	@NitramLand @RealJamesWoods @Curmudgeon1836 Chinese virus. With help from Bill Gates and Soros, since it was manufactured at his lab. @RealJamesWoods is not a racist unless being a racist is telling the truth. You, then, are not.	1
177	How much money is Hollywood losing? My only hope is those degenerate fucks go bankrupt from the Chinese virus.	1
580	@simpson_anton @SkyNews @chunkymark Yeah good old boris, taking advice from his scientific advisors because hes not a fucking expert himself, good ol boris for not realising the Chinese hid the virus for so long, you literally cant make this shit up, are you for real? Fuck up mate and use some discretion	1
776	@Imamofpeace FUCK CHINA......... #ChinaVirus  #ChinaVirus19  #ChinaLiedPeopleDied https://t.co/1IaIM4iJLv	1
1984	ICYMI: Executive Director of @A3PCON @KulkarniManju joined @JohnFugelsang to discuss the hate against Asian-Americans in the wake of COVID-19 and encourages everyone to #washthehate to stop the spread of racism. https://t.co/1opUa3rCJA	0
1513	stupid-ass fxcking dumb coronavirus. i had floor seating. ���	0
679	@PrisonPlanet What a cunt,and these retards are out here panicking over people calling it Chinese virus	1
1935	When Asian-Americans Have to (All Over Again) Prove We Belong in America  https://t.co/LqIec66Fgc?  via @nytimes #racismisavirus #washthehate #hateisavirus	0
1258	Poor poor Democrats, now they have to resort to blaming the President for a pandemic perpetuated and exasserbated by the scumbag COMMIE CHINKS. Way to go, Crying Chuck, that's really gonna help us all so much.	1
481	#YoMuzziesSoBad , they h@te Hindus so much, they started gathering deliberately to get infected with #ChinaVirus &amp; do #CoronaJihad .  Most islamic countries shut their M0SQUES &amp; sent #TablighiJamaat to infect Indian Muslims &amp; hurt Indians.  See what Muslims believe: https://t.co/BGbSSUCyxL	1
1511	Individual stories, especially from people within marginalized and vulnerable populations, are often lost in outbreaks.   I encourage a listen: Three queer stories in the Time of Coronavirus	0
323	China let this loose on the world they should pay dearly. Bring our damn supply home back to America and Mexico. We shouldn't be trading with communist China. They are not our friends and never will be. Buy America, look at all the labels. Say no to China.	1
598	At the very least,  China needs to be isolated from the world. They've had their sights on us for decades. Wake the FUCK UP! #fuckchina	1
171	I hate this fucking virus  I just want dumplings but every Chinese place nearby is closing	0
2036	This is disgusting #RacismIsAVirus #ShameonChina https://t.co/kEdLpQibPT	0
167	Xi Jinping wherever now he goes, will have the whole world turning up their nose. Xi Jinping the evil fetid rat, will have to stay at home and eat his wok fried bat. Xi Jinping international pariah. spreading all his filth, the scummy Chinese liar.  #ChineseVirus https://t.co/UfaVBDSl17	1
864	It's crazy seeing how much effort Japan and China has given to contain the spread of the virus and then knowing that the  US probably doesn't give two shits.	0
1071	@HuXijin_GT just another example of what piece of shit liars you people are. https://t.co/zbFSuHyEgR. #ChinaLiedPeopleDied #fukchina #BoycottChina	1
1183	At the dr and the first thing they ask is if we’ve been to China in the last 4 days... Like ya bitch just hopped off my private jet this morning ... #coronavirus	0
1579	I love when they slap me on the ass. And then they kiss her #Charlotte  #oldertube #coronavirus https://t.co/VgZOkW92je	0
2292	Statement by the @_AfricanUnion  Supporting @DrTedros  #RacismIsAVirus #StandingWithTedros https://t.co/Zkff86CdMJ	0
2008	With the #COVID_19 pandemic now declared a national emergency in the United States, uncertainty and fear are breeding acts of discrimination and violence against individuals of Asian descent. Let's #WashTheHate together. #coronavirus https://t.co/GRj7KmJYWA	0
1062	@Ilhan We don’t eat bats � here. It’s from China. The truth is not Racist. In fact every Corona virus � has come from China. They have killed thousands.	1
1583	Give small business owners a break , anything coming from China is delayed due to coronavirus.. unless you want that shit, relax.	0
1725	Please note that in 2015, an estimated 200 people died of natural causes - such as flu - on cruise ships. Any death is sad, but it seems to me that this whole virus scare has as much to do with social experimentation/control as anything else. Now, where did I put me tinfoil hat?	0
2249	#IAmNotAVirus #WeAreNotAVirus #JeNeSuisPasUnVirus   I condemn the racist act of "Asian is an 2019nCoV infected person."	0
1942	Discrimination is not okay no matter what the cause. With tensions high from #COVID19, many Asian Americans are taking to social media with campaigns like #WashTheHate, #RacismIsAVirus, and #IAmNotCOVID19 to empower communities and fight back.  https://t.co/VOXgcPpHny	0
147	Are you trying to fool yourself or us? Identity of muslims is religion &amp; never motherland. 'INDIAN MUSLIM' is an oxymoron.  The good muslim holds down your limbs while the bad muslim cuts your throat. That's the only difference.  #BeingAMuslimInIndia #ChineseVirus	0
1177	You shouldn’t but it because it taste like shit, not because of the virus.. These same morons won’t eat Chinese food either.	0
1973	Happy Sunday Everyone!! A few friends and I have been working on @BurntRiceBunch to amplify Asian American Voices and we’ve recently launched our #IAmNotAVirus campaign to combat the xenophobia and racism that has been a result of the COVID-19 Pandemic! Check us out  and follow!! https://t.co/xNW2gG1onx	0
1111	@Chris_V_C_M @JCACharles @olikolokolo @owillis @SenJohnKennedy https://t.co/nAsaouf10j  Australia is forbidding any Chinese to enter now, that's called border controls. Since they are an island it's easier. Now go call them racist you moron, hahahahahahahahaha. Stupid old liberals, Trump just keeps winning too���	1
492	would be great.    However, if the virus does indeed discriminate on race, and only targets East Asians, then the WHO head's comments make sense.    This raises yet more questions:  If the COVID-19 is a race-based bioweapon, who created it?  The US?  Israel?	0
2071	i'm not a virus. i'm only asian. #IamNotAVirus	0
1956	The latest Asiabroadcast Connect! https://t.co/81C2zcx4bo Thanks to @leymariecel #coronavirus #racismisavirus	0
1445	@Miriam2626 @NRA People also said AIDS came from space and was a eugenicist group's bioweapon (as they say about Coronavirus nowadays). But of course, that's just a #hoax .	0
1884	Inspired by stories of hate, we decided 2 educate others w/ a message of love https://t.co/SehhnY5Nwc #washthehate #racismisavirus #COVID19 @onlywon @nancywyuen  @angryasianman @originalspin @eughung @RAsianamerican @washthehate @racismisavirus @LDDpodcast	0
736	@Hart082292 @RajRajsingh84 @CCTV Hey Shit Chinese please listen what world wants to you #ChinaLiedPeopleDied  #ChineseVirusCorona https://t.co/f0POgZSLF0	1
1396	#coronavirus  Kleenex Germ Removal Wet Wipes for Hands and Face-&gt;https://t.co/JXsfM71zkr  -  #COVID19 #COVID #Covid19usa  #virus #CoronavirusOutbreak  #corornavirus #ChinaVirus  #coronaoutbreak	0
558	J Balvin, Willy William - Mi Gente (Official Video) https://t.co/6E5S21A66O via @YouTube $DAX $SPX @Chinavirus  FUCK the virus ~  BACK TO MUSIC	0
1552	Fuckin dick riding ass u jack off to anime porn and is the kid to sneeze on someone and say u have coronavirus fuckin gay ass ur profile pic looks like if u got a frog and mixed it with fuckin cheapskates on TLC lookin ass white kid trying to get waves fuckin emo look ass  Srry� https://t.co/lgYxGb1mYM	1
41	@belkiswille @PrimeministerGR It’s ccp virus which killed those innocent all around world...it’s ccp’s dirty and inhumanity plan which is still killing more innocent people all around world...evil ccp must be punished for a better life of all chinese as well as the rest of world people... https://t.co/91WxQ8Wf0a	1
1621	People who put #Coronavirus hashtags in their ass pics to get more likes and followers are deplorable	0
338	Can't really say that I care that Asians are experiencing racism. they are the most racist towards blacks after whites. https://t.co/4Nnoriqgbo	1
2094	@GMA @tzima8 This is not acceptable, Asian Americans have nothing to do with the pandemic. I’m sorry that happened to you Tzi. #WashTheHate	0
35	@PoliticusSarah Facts?! Hundreds of thousands dead?!? Make shit up much? #hack #ChineseVirus #ChinaLiedPeopleDied #MAGA2020	1
232	#香港加油 #StandWithHongKong #CCPVirus #CCP_is_terrorist  save the world？ end fucking CCP！	1
2177	@ABC Dude, try to respect the clean hands. Hate exist in minds minds. Work on a new shampoo. #WashTheHate https://t.co/BEX36jqbQF	0
54	The hypocrisy of the left calling people racists over the name Chinese Virus.   But literally teach in schools how the WHITE MAN brought disease. �‍♂️�‍♂️�‍♂️�‍♂️�‍♂️	0
206	If China can kill us, they can kill  you too @AngusCh89615720 @Heefg14 @Jothehkgirl @jonathanseual86 @SammY91318198 @marielSiviglia @op12381932972 @Makhk6 @AWMF5 @HMW79256809 @Senthil557 @wasteslave @valwonghk @SallyGunner0331 @bhikshu2007 @Mark48994372	1
911	#ChinaLiedPeopleDied Yea, China (as well as a LOT of other countries/ supposed “allies”) hate, HATE the US and they’re glad to see us struggling right now. We just need to remember this, once we’re back at 100% and crush them into pulp in multiple ways. #FuckChina #WalkAway	1
468	How is the Chinese virus “racist”? It’s not racist if we gave the virus to the other countries and we were called the American virus. It’s not racist if the virus came from that place. Some ppl are more worried about racism than this virus. ��‍♀️ #covid19 #trump @realDonaldTrump https://t.co/7SQMn0nHNF	0
123	Social Media ~Influencers~ need to shut the FUCK up. Nobody cares about the nonsense you have to say buddy, get off the internet! #ChineseVirus #CaroleKilledHerHusband	0
1224	Rush Limbaugh: Coronavirus is Being ‘Weaponized’ by Chinese Communists to ‘Bring Down’ Trump #SmartNews LYING OUT HIS ASS, AS USUAL ��� https://t.co/qIiYeqEDn6	0
278	@CNET Fuck chinese editors!  https://t.co/1Z3jf2Tf1d  #ChineseVirus  #COVID19  #coronavirus	1
65	#ChinaVirus These savages have much to answer for. And fuck paying them back for any money they lent to #America! They weaponized this #virus. By the way, how is #GeorgeSoros these days?? #covid19	1
1368	Especially concerning are the cases known to be contracted outside of china..  #wuflu #COVID #covid19 #Coronavirus https://t.co/sIfrq9NoiD	0
265	@dancezaizai @SteveTheDuckBoi @NineAttributes @RealSaavedra Keep eating bats, and rats, and dogs, and cats and tell us what a civilized country you come from. China owns this pandemic and the entire works knows it! #STFU #KungFlu #FU �� https://t.co/6YEhQRSTkw	1
327	@SecPompeo  The US people has been killed enormously with Chinese killing virus!We are in a hurry to increase Ekmo production,especially with respiratory failure!Seems to be deceive with Interleukin administration by Cytokinestorm!Administer Avigan early! https://t.co/LQAu2N7OYI	1
2028	Inspired by recent events, Korean-Swedish artist Lisa Wool-Rim  Sjöblom (@chungwoolrim) is addressing the hostility Asians increasingly are facing during the COVID-19 global pandemic in a series of one-panel comics. #IAmNotAVirus  https://t.co/QXyI2NN3z7	0
204	De ar @Twitter fuck off..u have a joker @realDonaldTrump as PM so do the circus there as far as 1.35 billon people it's a FUCKING #ChineseVirus . #BanChina the largest market be closed for Chinese products for ever. ..do this stupidity if blocking people and billions will do this	1
1157	Weird shit inside the gold mine....Undercover Investigation Indicates Coronavirus Death Toll in Wuhan Much ... https://t.co/ck7f2HCMGa via @YouTube	0
302	@girlsreallyrule God this is a horse shit tweet.  “Someone on his staff called it the kungflu.”     Who did?!   “Can’t say”    Because you’re lying!    “Oh my? He’s racist against her!!!!”   Lmao!	0
1045	@Fujifilm The US people has been killed enormously with Chinese killing virus!We are in a hurry to increase Ekmo production,especially with respiratory failure!Seems to be deceive with Interleukin administration by Cytokinestorm!Administer Avigan early! https://t.co/QPMHYqZ41S	1
1955	We are aligned with the #WashTheHate campaign in taking a stand against the anti-Asian bigotry, discrimination and violence that has surfaced during the coronavirus pandemic. These acts of hate are unacceptable. Please show your support and join us. #UtahWashTheHate https://t.co/zsdbQcwemH	0
1824	@aksh393 @siddiqbashar @danielslim @BBCWorld The "heaven" is already reporting a pandemic of coronavirus, God is preparing a meeting in the UN, to complaining the number of jihadists asking for virgins and victims of deadly bioweapons are ruining the lines of register in paradise.	0
1700	BREAKING #Iran #CoronaVirus in #Tehran https://t.co/bUfwlNKdFx	0
120	@yjpc06 @holymation Fucking chinese virus	1
463	@my_minkyu I know u did not just put loon in my mention chink.	1
1353	This tweet and the responses to it are proof enough that leftist pieces of shit don't deserve even a tiny sliver of humanity from right-leaning people like us. Stop this "there has to be a difference between us and them" bullshit. Fight the monster by becoming one. #WuhanVirus	1
1390	@X22Report Well let’s hope we make it through the coronavirus seems like a great time to release a bioweapon... when everyone is awake to the bullshit they decided to kill half of us ��‍♀️	1
1644	BRO this is how the fucking common cold works, this is not scary.	0
1185	FUCK CHINA FUCK TAIWAN FUCK CHINOS FUCK TAIWANESES FUCK HOMBRES FUCK CORONAVIRUS	1
1768	Damn, and I’m having Chinese food tomorrow so they’ll be getting my business! Suck on that, racist assholes! Y’all will never take me away from lo mein and sweet and sour chicken bitches!!	0
1613	@NaiobiT Ye cus the coronavirus hates all black ppl so it just goin past them like "Hi bitch... Bye bitch" Whoever said that...	0
310	Ordered a new pair of Nike Air Max from China a month ago.  They haven’t reached the UK yet, but Coronavirus has. Fucking joke mate.   #CornavirusOutbreak	0
647	I watched two episodes of Tiger King and I honestly don’t get the hype. It’s 2020!! There is much crazier shit going on than this and the Chinese Virus isn’t one of them.	0
862	@RickMcCargar @jeffsessions @99freemind It's just a coincidence that all these countries were in Wuhan right around when the virus broke and all those countries being there is just coincidental in the spread. And any talk is "Chinese propaganda" but we're basing our #MedicalMartialLaw on the same country's info.	0
222	@SenKamalaHarris @GOPLeader Hey Kevin - Calling it the "Chinese Coronavirus is racist - but then, you're a hate-mongering bigot so you actually need people to tell you that.	0
577	So instead of managing the shortages of Americans , you dick heads are now backtracking to repair the damages of your "China Virus" campaign and your "Trade wars are easy to win until you need the manufacturing base again" campaign! Fuck you you're all idiots!	0
2317	During this COVID19 crisis,  @onlywon &amp; I break down diff btween Chinese in US &amp; citizens of China &amp; discuss cautionary lessons from Vincent Chin's murder to 1871 Chinese mass lynching in LA https://t.co/Ijfxlq3y5B via @LDDpodcast #washthehate #racismisavirus	0
235	Fuck all of the hypochondriacs. I’m craving Chinese and even tho I’m On a diet, ima still get it tonight �	0
